stop_lat,zone_id,stop_lon,stop_id,parent_station,stop_desc,stop_name,location_type,stop_code
-36.70937,merged_29,174.7465,3071-20180702170310_v67.28,41545-20180702170310_v67.28,,853 Beach Rd,0,3071
-36.85931,merged_30,174.61028,5541-20180725154052_v68.11,21071-20180725154052_v68.11,,27 Don Buck Rd,0,5541
-37.22136,merged_29,174.74739,51529-20180702170310_v67.28,,,Glenbrook Waiuku Rd/Morley Rd,1,51529
-36.85976,merged_30,174.76762,11508-20180725154052_v68.11,,,Grafton Rd/Auckland City Hospital,1,11508
-36.91806,merged_30,174.69135,11216-20180725154052_v68.11,,,Portage Rd/Bolton St,1,11216
-37.00776,merged_30,174.89471,2324-20180725154052_v68.11,51223-20180725154052_v68.11,,42 Orams Rd,0,2324
-36.62359,merged_30,174.72045,41737-20180725154052_v68.11,,,Opp 444 Whangaparaoa Rd,1,41737
-36.77615,merged_30,174.55566,4889-20180725154052_v68.11,21478-20180725154052_v68.11,,Opp 90 Main Rd,0,4889
-36.95036,merged_30,174.77678,6714-20180725154052_v68.11,51436-20180725154052_v68.11,,76 Wallace Rd,0,6714
-36.91159,merged_29,174.82367,1023-20180702170310_v67.28,31496-20180702170310_v67.28,,7 Portman Rd,0,1023
-36.98784,merged_30,174.88974,6381-20180725154052_v68.11,31835-20180725154052_v68.11,,33 Diorella Dr,0,6381
-36.82893,merged_30,174.79294,3438-20180725154052_v68.11,41010-20180725154052_v68.11,,40 Calliope Rd,0,3438
-36.88498,merged_30,174.68322,8546-20180725154052_v68.11,11794-20180725154052_v68.11,,272 Rosebank Rd,0,8546
-36.7508,merged_29,174.71092,41474-20180702170310_v67.28,,,Paul Matthews Rd and Omega,1,41474
-36.91581,merged_29,174.70884,11343-20180702170310_v67.28,,,Whitney St/Terry St,1,11343
-36.86896,merged_30,174.75079,8204-20180725154052_v68.11,11226-20180725154052_v68.11,,332 New North Rd,0,8204
-36.96116,merged_29,174.81318,51396-20180702170310_v67.28,,,Mckinstry Ave/Garus Ave,1,51396
-36.96317,merged_29,174.83944,51366-20180702170310_v67.28,,,/Middlemore Hospital,1,51366
-36.82722,merged_30,174.60771,5902-20180725154052_v68.11,21546-20180725154052_v68.11,,498 Don Buck Rd,0,5902
-36.95034,merged_30,174.89189,51774-20180725154052_v68.11,,,Springs Rd/Lady Ruby Dr,1,51774
-36.7851,merged_29,175.0159,1169-20180702170310_v67.28,61008-20180702170310_v67.28,,1 Moa Ave,0,1169
-36.81523,merged_29,174.77363,3536-20180702170310_v67.28,41048-20180702170310_v67.28,,40 Bayswater Ave,0,3536
-36.91464,merged_29,174.8426,0244-20180702170310_v67.28,,,Sylvia Park Train Station,0,244
-36.79902,merged_30,174.74476,41152-20180725154052_v68.11,,,Lake Rd by Northcote Intermediate,1,41152
-36.9259,merged_29,174.73586,8446-20180702170310_v67.28,11395-20180702170310_v67.28,,1570 Dominion Rd,0,8446
-36.91827,merged_29,174.68383,5193-20180702170310_v67.28,21455-20180702170310_v67.28,,71 Astley Ave,0,5193
-36.86919,merged_29,174.82343,7567-20180702170310_v67.28,31361-20180702170310_v67.28,,136 Meadowbank Rd,0,7567
-36.85551,merged_30,174.61185,5545-20180725154052_v68.11,21554-20180725154052_v68.11,,67 Don Buck Rd,0,5545
-36.9712,merged_29,174.78643,6654-20180702170310_v67.28,51593-20180702170310_v67.28,,90 Kirkbride Rd,0,6654
-36.87286,merged_30,174.75603,11432-20180725154052_v68.11,,,View Rd/Horoeka Ave,1,11432
-36.81633,merged_30,174.74554,41171-20180725154052_v68.11,,,Queen St and Stafford,1,41171
-36.77887,merged_29,174.74184,41334-20180702170310_v67.28,,,Archers Rd and Polland,1,41334
-36.90128,merged_30,174.83066,31485-20180725154052_v68.11,,,Panorama Rd/Almond Place,1,31485
-36.88057,merged_29,174.80291,7762-20180702170310_v67.28,31442-20180702170310_v67.28,,12 Orakei Rd,0,7762
-36.86917,merged_30,174.82361,7572-20180725154052_v68.11,31361-20180725154052_v68.11,,141 Meadowbank Rd,0,7572
-36.65949,merged_29,174.43165,21850-20180702170310_v67.28,,,/175 Parkhurst Rd,1,21850
-36.89453,merged_30,174.6978,8539-20180725154052_v68.11,11796-20180725154052_v68.11,,Stop C Avondale,0,8539
-37.06167,merged_29,174.94893,2717-20180702170310_v67.28,51666-20180702170310_v67.28,,5 Clevedon Rd,0,2717
-36.75637,merged_29,174.69123,4425-20180702170310_v67.28,41451-20180702170310_v67.28,,117 Schnapper Rock Rd Hail and Ride,0,4425
-36.78165,merged_30,175.00734,1136-20180725154052_v68.11,61005-20180725154052_v68.11,,Ocean View Rd near Kuaka Rd,0,1136
-36.86646,merged_29,174.74103,8111-20180702170310_v67.28,11109-20180702170310_v67.28,,401 Great North Rd,0,8111
-36.96338,merged_29,174.90045,2448-20180702170310_v67.28,51755-20180702170310_v67.28,,100 Ormiston Rd,0,2448
-36.84814,merged_29,174.83169,7328-20180702170310_v67.28,31012-20180702170310_v67.28,,Stop B Mission Bay,0,7328
-36.8932,merged_30,174.65352,21286-20180725154052_v68.11,,,Hepburn Rd/Phelps Place,1,21286
-36.60406,merged_30,174.69199,4785-20180725154052_v68.11,41680-20180725154052_v68.11,,187 Hibiscus Coast Hwy,0,4785
-36.81571,merged_29,174.79368,3430-20180702170310_v67.28,41061-20180702170310_v67.28,,46 Lake Rd,0,3430
-36.85005,merged_30,174.65004,5072-20180725154052_v68.11,21165-20180725154052_v68.11,,449 Old Te Atatu Rd,0,5072
-36.63386,merged_30,174.74796,4734-20180725154052_v68.11,41751-20180725154052_v68.11,,14 Stanmore Bay Rd,0,4734
-36.88081,merged_29,174.81105,7422-20180702170310_v67.28,31904-20180702170310_v67.28,,582 Remuera Rd,0,7422
-36.89283,merged_30,174.92495,31607-20180725154052_v68.11,,,Ridge Rd/Bleakhouse Rd,1,31607
-36.74322,merged_29,174.43856,4890-20180702170310_v67.28,21005-20180702170310_v67.28,,1538 SH 16,0,4890
-36.85448,merged_30,174.83574,31914-20180725154052_v68.11,,,Selwyn Ave/Kohimarama Rd,1,31914
-36.81505,merged_30,174.64124,21519-20180725154052_v68.11,,,Marina View Drive/Marina View School,1,21519
-36.80538,merged_29,174.78885,49599-20180702170310_v67.28,,,Lake Rd near Westwell,1,49599
-36.73059,merged_29,174.69639,41500-20180702170310_v67.28,,,Albany Senior High School,1,41500
-36.89962,merged_29,174.81612,31453-20180702170310_v67.28,,,Main Highway/Ellerslie Panmure Highway,1,31453
-36.87357,merged_29,174.76956,11519-20180702170310_v67.28,,,Mountain Rd/Mercy Hospital,1,11519
-36.96212,merged_30,174.64114,21381-20180725154052_v68.11,,,Laingholm Drive/Dorothy Rd,1,21381
-36.93157,merged_30,174.72318,8685-20180725154052_v68.11,11365-20180725154052_v68.11,,69 Canberra Ave,0,8685
-36.79253,merged_30,175.07935,1106-20180725154052_v68.11,61030-20180725154052_v68.11,,28 Onetangi Rd,0,1106
-36.85196,merged_30,174.86807,7350-20180725154052_v68.11,31074-20180725154052_v68.11,,829 Riddell Rd,0,7350
-36.86862,merged_30,174.71565,11116-20180725154052_v68.11,,,Great North Rd/Pasadena Shops,1,11116
-36.9063,merged_29,174.81102,7622-20180702170310_v67.28,11609-20180702170310_v67.28,,720 Great South Rd,0,7622
-36.89768,merged_30,174.86028,7542-20180725154052_v68.11,31552-20180725154052_v68.11,,39 Tripoli Rd,0,7542
-37.03451,merged_29,174.90758,2635-20180702170310_v67.28,51077-20180702170310_v67.28,,Great South Rd near Manukau Golf Course,0,2635
-36.80263,merged_29,174.74355,41142-20180702170310_v67.28,,,Raleigh Rd and Lake,1,41142
-36.98096,merged_30,174.83066,2458-20180725154052_v68.11,51761-20180725154052_v68.11,,Opp 247 Portage Rd,0,2458
-36.88721,merged_29,174.81964,7708-20180702170310_v67.28,31389-20180702170310_v67.28,,90 Abbotts Way,0,7708
-36.94166,merged_29,174.76787,6709-20180702170310_v67.28,51431-20180702170310_v67.28,,77 Kiwi Esp,0,6709
-36.854,merged_30,174.73518,8084-20180725154052_v68.11,11084-20180725154052_v68.11,,224 Richmond Rd,0,8084
-36.93299,merged_29,174.72052,11364-20180702170310_v67.28,,,Halsey Drive/Manukau Domain,1,11364
-36.98609,merged_29,174.88956,6199-20180702170310_v67.28,31876-20180702170310_v67.28,,Opp 58 Diorella Dr,0,6199
-36.88776,merged_29,174.92106,2114-20180702170310_v67.28,31605-20180702170310_v67.28,,Bleakhouse Rd opp Haseler Cres,0,2114
-36.90947,merged_30,174.76394,8844-20180725154052_v68.11,11572-20180725154052_v68.11,,604 Mt Albert Rd,0,8844
-36.97918,merged_29,174.85721,51312-20180702170310_v67.28,,,St George St/Landscape Rd,1,51312
-37.08045,merged_30,174.93696,51013-20180725154052_v68.11,,,Tatariki St/Goodwin Dr,1,51013
-36.92366,merged_30,174.73446,8445-20180725154052_v68.11,11394-20180725154052_v68.11,,1297 Dominion Rd,0,8445
-36.77512,merged_29,174.70317,3765-20180702170310_v67.28,41316-20180702170310_v67.28,,79 Lynn Rd,0,3765
-37.00162,merged_30,174.79677,51475-20180725154052_v68.11,,,Laurence Stevens Dr/Geoffrey Roberts Rd,1,51475
-36.8963,merged_30,174.63524,21889-20180725154052_v68.11,,,Seymour Rd/Sunnyside Rd,1,21889
-36.89261,merged_29,174.77465,11543-20180702170310_v67.28,,,Manukau Rd/Green Lane West,1,11543
-36.8331,merged_29,174.62187,5573-20180702170310_v67.28,21033-20180702170310_v67.28,,173 Royal Rd,0,5573
-36.88074,merged_29,174.79725,7415-20180702170310_v67.28,31406-20180702170310_v67.28,,351 Remuera Rd,0,7415
-36.60423,merged_29,174.70798,4680-20180702170310_v67.28,41724-20180702170310_v67.28,,102 Bay St,0,4680
-36.88022,merged_29,174.63135,1653-20180702170310_v67.28,21222-20180702170310_v67.28,,Henderson Interchange Stop C,0,1653
-37.21645,merged_29,174.90407,51750-20180702170310_v67.28,,,Kitchener Rd/Thomas Moore Pl,1,51750
-36.64239,merged_29,174.74348,4539-20180702170310_v67.28,49613-20180702170310_v67.28,,115 Ferry Rd,0,4539
-36.88777,merged_30,174.69886,8143-20180725154052_v68.11,11141-20180725154052_v68.11,,1679 Great North Rd,0,8143
-36.98629,merged_30,174.84803,2194-20180725154052_v68.11,51307-20180725154052_v68.11,,80 Wyllie Rd,0,2194
-36.87377,merged_30,174.80993,7750-20180725154052_v68.11,31444-20180725154052_v68.11,,106 Upland Rd,0,7750
-36.69369,merged_30,174.73165,4201-20180725154052_v68.11,41619-20180725154052_v68.11,,254 Glenvar Rd,0,4201
-36.79332,merged_30,174.61622,21499-20180725154052_v68.11,,,Brigham Creek Rd/Whenuapai Village,1,21499
-36.63301,merged_29,174.74594,4924-20180702170310_v67.28,41752-20180702170310_v67.28,,Whangaparaoa College Bus Stop,0,4924
-36.87884,merged_29,174.67119,8561-20180702170310_v67.28,11159-20180702170310_v67.28,,549 Rosebank Rd,0,8561
-36.80859,merged_30,174.78943,3546-20180725154052_v68.11,41042-20180725154052_v68.11,,192 Bayswater Ave,0,3546
-36.88977,merged_30,174.63817,5796-20180725154052_v68.11,21266-20180725154052_v68.11,,66 View Rd,0,5796
-36.60266,merged_30,174.807,4601-20180725154052_v68.11,41799-20180725154052_v68.11,,1453 Whangaparaoa Rd,0,4601
-36.86028,merged_30,174.90487,6161-20180725154052_v68.11,31599-20180725154052_v68.11,,47 Clovelly Rd,0,6161
-36.97765,merged_30,174.78365,51471-20180725154052_v68.11,,,Richard Pearse Dr/Amelia Earhart Ave,1,51471
-36.92423,merged_30,174.65567,5021-20180725154052_v68.11,21349-20180725154052_v68.11,,Opp 54 Atkinson Rd,0,5021
-36.96317,merged_30,174.83944,51366-20180725154052_v68.11,,,/Middlemore Hospital,1,51366
-36.85547,merged_29,174.86534,31095-20180702170310_v67.28,,,Chesterfield Ave/Maskell St,1,31095
-36.79561,merged_29,174.70095,4103-20180702170310_v67.28,41231-20180702170310_v67.28,,157 Birkdale Rd,0,4103
-36.86767,merged_29,174.79619,31422-20180702170310_v67.28,,,Portland Rd/Portland Reserve,1,31422
-36.8772,merged_29,174.78891,7409-20180702170310_v67.28,31413-20180702170310_v67.28,,Opp 206 Remuera Rd,0,7409
-36.90084,merged_30,174.90545,31628-20180725154052_v68.11,,,Aviemore Drive/Highland Park Drive,1,31628
-36.62743,merged_29,174.73414,4753-20180702170310_v67.28,41744-20180702170310_v67.28,,97 Brightside Rd,0,4753
-36.9162,merged_29,174.73805,8438-20180702170310_v67.28,11391-20180702170310_v67.28,,1424 Dominion Rd,0,8438
-36.84539,merged_29,174.76295,1360-20180702170310_v67.28,11016-20180702170310_v67.28,,20 Hobson St,0,1360
-36.75576,merged_29,174.7217,3804-20180702170310_v67.28,41433-20180702170310_v67.28,,22 Devonshire Rd,0,3804
-36.91626,merged_30,174.68524,5195-20180725154052_v68.11,21808-20180725154052_v68.11,,Opp 68 Astley Ave,0,5195
-36.91473,merged_29,174.65218,21354-20180702170310_v67.28,,,Captain Scott Rd/Savoy Rd,1,21354
-36.81651,merged_29,174.70985,4118-20180702170310_v67.28,41212-20180702170310_v67.28,,106 Chelsea View Dr,0,4118
-36.639,merged_29,174.75897,41771-20180702170310_v67.28,,,Whangaparaoa Rd and Spinnaker,1,41771
-36.89326,merged_30,174.93046,6463-20180725154052_v68.11,31608-20180725154052_v68.11,,25 Picton St,0,6463
-36.7943,merged_30,174.70992,41239-20180725154052_v68.11,,,78 Eskdale Rd,1,41239
-36.87822,merged_30,174.74075,8306-20180725154052_v68.11,11273-20180725154052_v68.11,,174 Sandringham Rd,0,8306
-36.77959,merged_29,174.63652,21502-20180702170310_v67.28,,,Waimarie Rd/Bill Moir Reserve,1,21502
-36.83351,merged_30,174.62524,21544-20180725154052_v68.11,,,211 Royal Rd,1,21544
-36.91182,merged_30,174.76046,11485-20180725154052_v68.11,,,Hillsborough Rd/Budock Rd,1,11485
-36.71907,merged_30,174.72434,3172-20180725154052_v68.11,41577-20180725154052_v68.11,,826 East Coast Rd,0,3172
-36.8689,merged_30,174.87097,7964-20180725154052_v68.11,31908-20180725154052_v68.11,,199 West Tamaki Rd,0,7964
-36.90021,merged_29,174.66473,21825-20180702170310_v67.28,,,St Leonards Rd/Kelston Boys' High School,1,21825
-36.69445,merged_30,174.74215,4189-20180725154052_v68.11,49614-20180725154052_v68.11,,65 Glenvar Rd,0,4189
-36.90801,merged_29,174.75881,11428-20180702170310_v67.28,,,Mt Eden Rd/Three Kings School,1,11428
-36.81705,merged_30,174.62834,21524-20180725154052_v68.11,,,25 Luckens Rd,1,21524
-37.01906,merged_30,174.87912,6829-20180725154052_v68.11,51202-20180725154052_v68.11,,113 Russell Rd,0,6829
-37.0093,merged_30,174.91827,2059-20180725154052_v68.11,51100-20180725154052_v68.11,,213 Hill Rd,0,2059
-36.97319,merged_30,174.87054,6813-20180725154052_v68.11,51323-20180725154052_v68.11,,93 Tui Rd,0,6813
-36.89767,merged_29,174.70562,11696-20180702170310_v67.28,,,Bollard Ave/Avondale Motor Park,1,11696
-36.78676,merged_30,175.01083,61082-20180725154052_v68.11,,,28 Tui St,1,61082
-36.96077,merged_30,174.79355,6621-20180725154052_v68.11,51450-20180725154052_v68.11,,Opp 2 Elmdon St,0,6621
-36.82239,merged_29,174.61101,1592-20180702170310_v67.28,61164-20180702170310_v67.28,,Westgate Stop C,0,1592
-36.87014,merged_30,174.83039,7576-20180725154052_v68.11,31359-20180725154052_v68.11,,Fancourt St opp Meyrick Pl,0,7576
-36.97369,merged_29,174.84219,6523-20180702170310_v67.28,51302-20180702170310_v67.28,,113 Station Rd,0,6523
-36.91255,merged_30,174.65262,5006-20180725154052_v68.11,21355-20180725154052_v68.11,,18 Captain Scott Rd,0,5006
-36.84644,merged_29,174.77187,11066-20180702170310_v67.28,,,Anzac Ave/Beach Rd,1,11066
-36.81794,merged_29,174.71108,41211-20180702170310_v67.28,,,169 Chelsea View Dr,1,41211
-36.88702,merged_30,174.74657,8051-20180725154052_v68.11,11379-20180725154052_v68.11,,Opp 189 Balmoral Rd,0,8051
-36.74171,merged_29,174.7106,41622-20180702170310_v67.28,,,Rosedale Rd and Jack Hinton,1,41622
-36.82058,merged_29,174.63693,5654-20180702170310_v67.28,21023-20180702170310_v67.28,,136 Luckens Rd,0,5654
-36.83043,merged_30,174.63116,1666-20180725154052_v68.11,21881-20180725154052_v68.11,,20 Granville Dr,0,1666
-37.22958,merged_29,174.75012,2812-20180702170310_v67.28,51528-20180702170310_v67.28,,Glenbrook Waiuku Rd near Pukeowa Rd,0,2812
-36.85672,merged_30,174.86753,31096-20180725154052_v68.11,,,Chesterfield Ave/Kesteven Ave,1,31096
-36.83782,merged_30,174.62805,5588-20180725154052_v68.11,21553-20180725154052_v68.11,,66 Colwill Rd,0,5588
-36.98976,merged_29,174.85608,0108-20180702170310_v67.28,,,Puhinui Train Station,0,108
-36.94689,merged_29,174.83378,1771-20180702170310_v67.28,61139-20180702170310_v67.28,,Stop D Otahuhu Interchange,0,1771
-36.87116,merged_29,174.77723,7204-20180702170310_v67.28,31417-20180702170310_v67.28,,Stop C Newmarket,0,7204
-36.86769,merged_30,174.72851,11113-20180725154052_v68.11,,,Great North Rd/MOTAT,1,11113
-36.76058,merged_30,174.76561,41377-20180725154052_v68.11,,,56 Beach Rd,1,41377
-36.76114,merged_29,174.74889,3203-20180702170310_v67.28,41508-20180702170310_v67.28,,228 Forrest Hill Rd,0,3203
-36.78999,merged_29,174.74538,3942-20180702170310_v67.28,41260-20180702170310_v67.28,,32 Sunnybrae Rd,0,3942
-36.9035,merged_30,174.74218,11386-20180725154052_v68.11,,,Dominion Rd/Mt Roskill Shops,1,11386
-36.85434,merged_30,174.71867,8492-20180725154052_v68.11,11092-20180725154052_v68.11,,181 Garnet Rd,0,8492
-36.74032,merged_30,174.75271,41397-20180725154052_v68.11,,,Ramsgate Tce and Beach,1,41397
-37.06841,merged_30,174.94554,51022-20180725154052_v68.11,,,Opaheke Rd/Onslow Rd,1,51022
-36.89933,merged_30,174.85896,7537-20180725154052_v68.11,31553-20180725154052_v68.11,,14 Tripoli Rd,0,7537
-36.77388,merged_29,174.76997,3261-20180702170310_v67.28,41095-20180702170310_v67.28,,59 Kitchener Rd,0,3261
-36.75717,merged_29,174.74402,9975-20180702170310_v67.28,95002-20180702170310_v67.28,,53 Blakeborough Dr Hail and Ride,0,9975
-36.62582,merged_30,174.72258,4653-20180725154052_v68.11,41739-20180725154052_v68.11,,489 Whangaparaoa Rd,0,4653
-36.91111,merged_29,174.91661,2040-20180702170310_v67.28,31659-20180702170310_v67.28,,132 Botany Rd,0,2040
-36.9213,merged_29,174.63958,21338-20180702170310_v67.28,,,Glengarry Rd and Rosier,1,21338
-36.96246,merged_29,174.93362,1984-20180702170310_v67.28,32009-20180702170310_v67.28,,4 Valderama Dr,0,1984
-36.75623,merged_29,174.7199,3806-20180702170310_v67.28,41432-20180702170310_v67.28,,44 Caribbean Dr,0,3806
-36.8502,merged_30,174.85155,7341-20180725154052_v68.11,31018-20180725154052_v68.11,,335 Tamaki Dr,0,7341
-36.85836,merged_30,174.63603,1564-20180725154052_v68.11,21908-20180725154052_v68.11,,84 Central Park Dr,0,1564
-36.75614,merged_29,174.75727,3251-20180702170310_v67.28,41371-20180702170310_v67.28,,45 Aberdeen Rd,0,3251
-36.93527,merged_30,174.84193,7802-20180725154052_v68.11,11691-20180725154052_v68.11,,683 Mt Wellington Hwy,0,7802
-36.78995,merged_29,174.7324,3823-20180702170310_v67.28,41255-20180702170310_v67.28,,95 Coronation Rd,0,3823
-36.79648,merged_30,174.73693,41264-20180725154052_v68.11,,,Eban Ave and Moore,1,41264
-36.73328,merged_30,174.73366,49559-20180725154052_v68.11,,,596 East Coast Rd,1,49559
-36.85772,merged_30,174.61757,5784-20180725154052_v68.11,21105-20180725154052_v68.11,,78 Universal Dr,0,5784
-36.8824,merged_29,174.78467,7605-20180702170310_v67.28,11595-20180702170310_v67.28,,77 Great South Rd,0,7605
-37.02253,merged_30,174.90851,2370-20180725154052_v68.11,51214-20180725154052_v68.11,,14 Scotts Rd,0,2370
-36.93155,merged_30,174.66806,1650-20180725154052_v68.11,51644-20180725154052_v68.11,,76 Stottholm Rd,0,1650
-36.85731,merged_29,174.75904,1084-20180702170310_v67.28,11057-20180702170310_v67.28,,78 Pitt St,0,1084
-36.76727,merged_30,174.7562,3241-20180725154052_v68.11,41363-20180725154052_v68.11,,79 East Coast Rd,0,3241
-36.77142,merged_30,174.73939,41328-20180725154052_v68.11,,,Wairau Rd and Diana,1,41328
-36.89121,merged_29,174.77061,8854-20180702170310_v67.28,11587-20180702170310_v67.28,,46 The Drive,0,8854
-36.87779,merged_29,174.71087,8882-20180702170310_v67.28,11265-20180702170310_v67.28,,108 Carrington Rd,0,8882
-36.90516,merged_29,174.93268,31956-20180702170310_v67.28,,,Cook St/Union Rd,1,31956
-36.54474,merged_29,174.70694,4776-20180702170310_v67.28,41694-20180702170310_v67.28,,38 Waiwera Rd,0,4776
-36.97249,merged_30,174.88564,6329-20180725154052_v68.11,31799-20180725154052_v68.11,,135 Preston Rd,0,6329
-36.75858,merged_30,174.74141,3307-20180725154052_v68.11,41513-20180725154052_v68.11,,97 Sunnynook Rd,0,3307
-36.94535,merged_30,174.84731,1458-20180725154052_v68.11,51339-20180725154052_v68.11,,120 Church St by St Josephs Primary,0,1458
-36.97956,merged_30,174.85321,6520-20180725154052_v68.11,51311-20180725154052_v68.11,,52 St George St,0,6520
-37.04211,merged_29,174.927,2591-20180702170310_v67.28,51805-20180702170310_v67.28,,Kauri Heart Ave near Wairepu St,0,2591
-36.89139,merged_30,174.8221,7475-20180725154052_v68.11,31475-20180725154052_v68.11,,83 Marua Rd,0,7475
